,id,Text,Words,Filtered,HashedFilteredValues,Features,IDF_Mean
10,10,this spot has the definition of excellent customer service michael the one attending me immediately went above and beyond to explain everything and give me recommendations he had such a positive and friendly attitude and even gave me some history to the place turns out the owner won the world baking championship in the 90's and went on to open this cafe and bakeries around chicago i got the hazelnut beignet and an iced mocha homemade mocha at that and both were super delicious i mentioned that i had recently moved here and they told me old town residents get a little discount sweet definitely returning soon update i've returned a few times and haven't been upset yet i still get the mocha and now i have been getting the almond croissant oh em gee first of all the thing is huge and has toasted almonds and powdered sugar on top there's a sweet almond rum paste filling on the inside that is to-die-for get it warmed and you're set ,"['this', 'spot', 'has', 'the', 'definition', 'of', 'excellent', 'customer', 'service', 'michael', 'the', 'one', 'attending', 'me', 'immediately', 'went', 'above', 'and', 'beyond', 'to', 'explain', 'everything', 'and', 'give', 'me', 'recommendations', 'he', 'had', 'such', 'a', 'positive', 'and', 'friendly', 'attitude', 'and', 'even', 'gave', 'me', 'some', 'history', 'to', 'the', 'place', 'turns', 'out', 'the', 'owner', 'won', 'the', 'world', 'baking', 'championship', 'in', 'the', ""90's"", 'and', 'went', 'on', 'to', 'open', 'this', 'cafe', 'and', 'bakeries', 'around', 'chicago', 'i', 'got', 'the', 'hazelnut', 'beignet', 'and', 'an', 'iced', 'mocha', 'homemade', 'mocha', 'at', 'that', 'and', 'both', 'were', 'super', 'delicious', 'i', 'mentioned', 'that', 'i', 'had', 'recently', 'moved', 'here', 'and', 'they', 'told', 'me', 'old', 'town', 'residents', 'get', 'a', 'little', 'discount', 'sweet', 'definitely', 'returning', 'soon', 'update', ""i've"", 'returned', 'a', 'few', 'times', 'and', ""haven't"", 'been', 'upset', 'yet', 'i', 'still', 'get', 'the', 'mocha', 'and', 'now', 'i', 'have', 'been', 'getting', 'the', 'almond', 'croissant', 'oh', 'em', 'gee', 'first', 'of', 'all', 'the', 'thing', 'is', 'huge', 'and', 'has', 'toasted', 'almonds', 'and', 'powdered', 'sugar', 'on', 'top', ""there's"", 'a', 'sweet', 'almond', 'rum', 'paste', 'filling', 'on', 'the', 'inside', 'that', 'is', 'to-die-for', 'get', 'it', 'warmed', 'and', ""you're"", 'set']","['spot', 'definition', 'excellent', 'customer', 'service', 'michael', 'one', 'attending', 'immediately', 'went', 'beyond', 'explain', 'everything', 'give', 'recommendations', 'positive', 'friendly', 'attitude', 'even', 'gave', 'history', 'place', 'turns', 'owner', 'won', 'world', 'baking', 'championship', ""90's"", 'went', 'open', 'cafe', 'bakeries', 'around', 'chicago', 'got', 'hazelnut', 'beignet', 'iced', 'mocha', 'homemade', 'mocha', 'super', 'delicious', 'mentioned', 'recently', 'moved', 'told', 'old', 'town', 'residents', 'get', 'little', 'discount', 'sweet', 'definitely', 'returning', 'soon', 'update', 'returned', 'times', 'upset', 'yet', 'still', 'get', 'mocha', 'getting', 'almond', 'croissant', 'oh', 'em', 'gee', 'first', 'thing', 'huge', 'toasted', 'almonds', 'powdered', 'sugar', 'top', 'sweet', 'almond', 'rum', 'paste', 'filling', 'inside', 'to-die-for', 'get', 'warmed', 'set']","(2280,[29,39,97,161,263,310,312,337,354,358,373,412,416,418,460,465,499,503,509,515,518,526,603,670,673,698,715,729,765,821,823,874,881,887,934,949,973,979,1017,1020,1023,1025,1031,1037,1066,1067,1090,1102,1103,1136,1217,1231,1287,1293,1294,1404,1440,1475,1553,1594,1663,1725,1778,1908,1921,1964,1974,1985,2011,2013,2031,2042,2046,2081,2116,2118,2150,2196,2198,2202,2235],[1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,39,97,161,263,310,312,337,354,358,373,412,416,418,460,465,499,503,509,515,518,526,603,670,673,698,715,729,765,821,823,874,881,887,934,949,973,979,1017,1020,1023,1025,1031,1037,1066,1067,1090,1102,1103,1136,1217,1231,1287,1293,1294,1404,1440,1475,1553,1594,1663,1725,1778,1908,1921,1964,1974,1985,2011,2013,2031,2042,2046,2081,2116,2118,2150,2196,2198,2202,2235],[1.5875791186216013,4.3824822389473725,4.099884742597716,4.099884742597716,7.178118237663451,2.800601758467455,2.0204432009178803,2.800601758467455,4.099884742597716,2.4904468301636156,3.5890591188317256,3.11905548958599,3.4067375620377707,2.063002815336676,2.10745457790751,1.3483494295557672,2.3652836872096095,3.8122026701459353,4.505349850705881,2.063002815336676,4.099884742597716,3.8122026701459353,3.5890591188317256,4.505349850705881,2.4259083090260445,3.8122026701459353,2.5594397016505672,3.2525868822105126,4.505349850705881,3.4067375620377707,2.633547673804289,2.2027647577118348,2.5594397016505672,1.9026601652614965,4.505349850705881,1.8662925210906218,4.505349850705881,4.505349850705881,2.633547673804289,3.0012724539296065,2.7135903814778253,2.633547673804289,3.5890591188317256,2.308125273369661,4.505349850705881,1.5349353851361793,3.5890591188317256,4.099884742597716,2.3652836872096095,3.5890591188317256,3.4067375620377707,1.9404004932443437,3.4067375620377707,6.505173764421025,4.040886401835761,1.5349353851361793,3.11905548958599,4.099884742597716,1.5875791186216013,3.5890591188317256,4.099884742597716,3.5890591188317256,3.5890591188317256,3.4067375620377707,3.2525868822105126,4.307949187084805,3.8122026701459353,2.3652836872096095,5.4271807629556506,4.505349850705881,1.0241097613701886,3.5890591188317256,2.1539745935424026,3.4067375620377707,9.003817361788819,4.099884742597716,3.8122026701459353,3.5890591188317256,3.2525868822105126,4.505349850705881,1.8662925210906218])",3.033782588889273
11,11,they just made my day their mastery is in every pastry they made if you wanna taste how the french bake you visit this shop as early as possible before they are sold out ,"['they', 'just', 'made', 'my', 'day', 'their', 'mastery', 'is', 'in', 'every', 'pastry', 'they', 'made', 'if', 'you', 'wanna', 'taste', 'how', 'the', 'french', 'bake', 'you', 'visit', 'this', 'shop', 'as', 'early', 'as', 'possible', 'before', 'they', 'are', 'sold', 'out']","['made', 'day', 'mastery', 'every', 'pastry', 'made', 'wanna', 'taste', 'french', 'bake', 'visit', 'shop', 'early', 'possible', 'sold']","(2280,[574,667,984,1052,1245,1385,1776,1778,1948,1952,1980,2027,2171,2205],[1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[574,667,984,1052,1245,1385,1776,1778,1948,1952,1980,2027,2171,2205],[2.5594397016505672,2.89591193827178,4.851816618052089,3.5890591188317256,4.099884742597716,4.505349850705881,2.2540580520993854,3.5890591188317256,1.0088422892394002,4.505349850705881,4.505349850705881,2.89591193827178,2.308125273369661,1.9404004932443437])",3.033903922438521
12,12,i took my mom here when she was in town and we got fresh bakes bread and a six pack of macaroons needless to say- we ate all macaroon in one sitting it's so cute inside and the guys working the counter were so helpful if you've never been i highly recommend it ,"['i', 'took', 'my', 'mom', 'here', 'when', 'she', 'was', 'in', 'town', 'and', 'we', 'got', 'fresh', 'bakes', 'bread', 'and', 'a', 'six', 'pack', 'of', 'macaroons', 'needless', 'to', 'say-', 'we', 'ate', 'all', 'macaroon', 'in', 'one', 'sitting', ""it's"", 'so', 'cute', 'inside', 'and', 'the', 'guys', 'working', 'the', 'counter', 'were', 'so', 'helpful', 'if', ""you've"", 'never', 'been', 'i', 'highly', 'recommend', 'it']","['took', 'mom', 'town', 'got', 'fresh', 'bakes', 'bread', 'six', 'pack', 'macaroons', 'needless', 'say-', 'ate', 'macaroon', 'one', 'sitting', 'cute', 'inside', 'guys', 'working', 'counter', 'helpful', 'never', 'highly', 'recommend']","(2280,[0,296,515,558,568,768,887,907,918,928,949,1023,1086,1225,1357,1383,1404,1918,1939,1977,2061,2076,2119,2196,2221],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[0,296,515,558,568,768,887,907,918,928,949,1023,1086,1225,1357,1383,1404,1918,1939,1977,2061,2076,2119,2196,2221],[3.11905548958599,4.505349850705881,2.063002815336676,1.7019894697993454,3.2525868822105126,2.633547673804289,1.9026601652614965,3.4067375620377707,3.5890591188317256,2.633547673804289,1.8662925210906218,2.7135903814778253,2.4904468301636156,3.4067375620377707,4.099884742597716,3.4067375620377707,1.5349353851361793,2.3652836872096095,4.505349850705881,1.7972996496036704,4.505349850705881,2.7135903814778253,1.055362304874293,3.5890591188317256,2.2027647577118348])",2.842408851481608
13,13,my husband and i stopped here on a friday morning before walking around lincoln park the staff were super friendly and french it was very quiet and spacious inside and there was no wait he got one of the quiches of the day and said it was the best quiche he has ever had i got a blueberry danish and it was so buttery light fresh and basiaclly amazing everything was moderately priced this would be 5 stars but i wish they did more with their coffee menu as we were just given small mugs to self-serve out of a container which is fine but i wasn't expecting it i'd be here a lot if i lived in the area ,"['my', 'husband', 'and', 'i', 'stopped', 'here', 'on', 'a', 'friday', 'morning', 'before', 'walking', 'around', 'lincoln', 'park', 'the', 'staff', 'were', 'super', 'friendly', 'and', 'french', 'it', 'was', 'very', 'quiet', 'and', 'spacious', 'inside', 'and', 'there', 'was', 'no', 'wait', 'he', 'got', 'one', 'of', 'the', 'quiches', 'of', 'the', 'day', 'and', 'said', 'it', 'was', 'the', 'best', 'quiche', 'he', 'has', 'ever', 'had', 'i', 'got', 'a', 'blueberry', 'danish', 'and', 'it', 'was', 'so', 'buttery', 'light', 'fresh', 'and', 'basiaclly', 'amazing', 'everything', 'was', 'moderately', 'priced', 'this', 'would', 'be', '5', 'stars', 'but', 'i', 'wish', 'they', 'did', 'more', 'with', 'their', 'coffee', 'menu', 'as', 'we', 'were', 'just', 'given', 'small', 'mugs', 'to', 'self-serve', 'out', 'of', 'a', 'container', 'which', 'is', 'fine', 'but', 'i', ""wasn't"", 'expecting', 'it', ""i'd"", 'be', 'here', 'a', 'lot', 'if', 'i', 'lived', 'in', 'the', 'area']","['husband', 'stopped', 'friday', 'morning', 'walking', 'around', 'lincoln', 'park', 'staff', 'super', 'friendly', 'french', 'quiet', 'spacious', 'inside', 'wait', 'got', 'one', 'quiches', 'day', 'said', 'best', 'quiche', 'ever', 'got', 'blueberry', 'danish', 'buttery', 'light', 'fresh', 'basiaclly', 'amazing', 'everything', 'moderately', 'priced', '5', 'stars', 'wish', 'coffee', 'menu', 'given', 'small', 'mugs', 'self-serve', 'container', 'fine', 'expecting', 'lot', 'lived', 'area']","(2280,[3,29,74,88,95,103,116,160,169,201,329,337,499,504,611,780,860,878,887,985,1022,1023,1034,1218,1271,1302,1319,1404,1414,1422,1432,1478,1569,1589,1653,1775,1793,1834,1835,1837,1871,1918,1948,1985,1997,2027,2052,2205,2263],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,29,74,88,95,103,116,160,169,201,329,337,499,504,611,780,860,878,887,985,1022,1023,1034,1218,1271,1302,1319,1404,1414,1422,1432,1478,1569,1589,1653,1775,1793,1834,1835,1837,1871,1918,1948,1985,1997,2027,2052,2205,2263],[1.6431489697764121,1.5875791186216013,2.5594397016505672,4.099884742597716,2.89591193827178,2.800601758467455,3.8122026701459353,3.0012724539296065,4.505349850705881,1.7019894697993454,2.800601758467455,2.800601758467455,2.3652836872096095,2.10745457790751,2.800601758467455,2.89591193827178,4.099884742597716,4.099884742597716,3.805320330522993,3.2525868822105126,3.2525868822105126,2.7135903814778253,3.8122026701459353,1.7972996496036704,3.4067375620377707,3.2525868822105126,3.4067375620377707,1.5349353851361793,3.5890591188317256,4.505349850705881,4.099884742597716,3.2525868822105126,2.7135903814778253,3.5890591188317256,2.0204432009178803,2.633547673804289,3.0012724539296065,3.5890591188317256,3.4067375620377707,3.11905548958599,1.2282051177137039,2.3652836872096095,1.0088422892394002,2.3652836872096095,3.0012724539296065,2.89591193827178,3.5890591188317256,1.9404004932443437,2.7135903814778253])",2.8687936917287384
14,14,average french pastries marketed as a classic french bakery beignets lacked the density and richness of the best i've had and the quiche was too moist atmosphere fun with lovely staff ,"['average', 'french', 'pastries', 'marketed', 'as', 'a', 'classic', 'french', 'bakery', 'beignets', 'lacked', 'the', 'density', 'and', 'richness', 'of', 'the', 'best', ""i've"", 'had', 'and', 'the', 'quiche', 'was', 'too', 'moist', 'atmosphere', 'fun', 'with', 'lovely', 'staff']","['average', 'french', 'pastries', 'marketed', 'classic', 'french', 'bakery', 'beignets', 'lacked', 'density', 'richness', 'best', 'quiche', 'moist', 'atmosphere', 'fun', 'lovely', 'staff']","(2280,[3,28,201,307,388,504,562,961,1060,1068,1286,1468,1679,1948,1968,2024,2121],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0])","(2280,[3,28,201,307,388,504,562,961,1060,1068,1286,1468,1679,1948,1968,2024,2121],[1.6431489697764121,3.0012724539296065,1.7019894697993454,3.8122026701459353,3.2525868822105126,2.10745457790751,4.505349850705881,3.8122026701459353,3.5890591188317256,2.633547673804289,3.8122026701459353,3.4067375620377707,1.6149780928097157,2.0176845784788005,1.4849249645615181,2.308125273369661,3.8122026701459353])",2.695315008267027
15,15,authentic french patisserie in old town definitely worth a visit from a morning coffee and croissant to soups sandwiches salads and quiches for lunch ,"['authentic', 'french', 'patisserie', 'in', 'old', 'town', 'definitely', 'worth', 'a', 'visit', 'from', 'a', 'morning', 'coffee', 'and', 'croissant', 'to', 'soups', 'sandwiches', 'salads', 'and', 'quiches', 'for', 'lunch']","['authentic', 'french', 'patisserie', 'old', 'town', 'definitely', 'worth', 'visit', 'morning', 'coffee', 'croissant', 'soups', 'sandwiches', 'salads', 'quiches', 'lunch']","(2280,[312,515,569,667,874,931,1067,1409,1466,1531,1723,1754,1835,1871,1948,2263],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[312,515,569,667,874,931,1067,1409,1466,1531,1723,1754,1835,1871,1948,2263],[2.0204432009178803,2.063002815336676,3.2525868822105126,2.89591193827178,2.2027647577118348,4.099884742597716,1.5349353851361793,2.0204432009178803,3.0012724539296065,2.5594397016505672,3.0012724539296065,2.1539745935424026,3.4067375620377707,1.2282051177137039,1.0088422892394002,2.7135903814778253])",2.447706717288834
16,16,whoa baby la fournette you rock my world right across from second city this is my new go to after class snack side note: everyone should take an improv class at second city once in their life anyways the server greeted me in french and seemed genuinely excited to be there which was refreshing the case was pretty well staked around 2:30pm and the almond croissant was crying my name eat me megan eat me i happily obliged and devoured it while walking to the train let it be known this is the best almond croissant i've had in my life thus far it is a good size possibly enough for two and the almond filling is exquisite it tastes like there may be some cointreau in there or some other liquor maybe triple sec point is get the almond croissant and your tastebuds will sing for more ,"['whoa', 'baby', 'la', 'fournette', 'you', 'rock', 'my', 'world', 'right', 'across', 'from', 'second', 'city', 'this', 'is', 'my', 'new', 'go', 'to', 'after', 'class', 'snack', 'side', 'note:', 'everyone', 'should', 'take', 'an', 'improv', 'class', 'at', 'second', 'city', 'once', 'in', 'their', 'life', 'anyways', 'the', 'server', 'greeted', 'me', 'in', 'french', 'and', 'seemed', 'genuinely', 'excited', 'to', 'be', 'there', 'which', 'was', 'refreshing', 'the', 'case', 'was', 'pretty', 'well', 'staked', 'around', '2:30pm', 'and', 'the', 'almond', 'croissant', 'was', 'crying', 'my', 'name', 'eat', 'me', 'megan', 'eat', 'me', 'i', 'happily', 'obliged', 'and', 'devoured', 'it', 'while', 'walking', 'to', 'the', 'train', 'let', 'it', 'be', 'known', 'this', 'is', 'the', 'best', 'almond', 'croissant', ""i've"", 'had', 'in', 'my', 'life', 'thus', 'far', 'it', 'is', 'a', 'good', 'size', 'possibly', 'enough', 'for', 'two', 'and', 'the', 'almond', 'filling', 'is', 'exquisite', 'it', 'tastes', 'like', 'there', 'may', 'be', 'some', 'cointreau', 'in', 'there', 'or', 'some', 'other', 'liquor', 'maybe', 'triple', 'sec', 'point', 'is', 'get', 'the', 'almond', 'croissant', 'and', 'your', 'tastebuds', 'will', 'sing', 'for', 'more']","['whoa', 'baby', 'la', 'fournette', 'rock', 'world', 'right', 'across', 'second', 'city', 'new', 'go', 'class', 'snack', 'side', 'note:', 'everyone', 'take', 'improv', 'class', 'second', 'city', 'life', 'anyways', 'server', 'greeted', 'french', 'seemed', 'genuinely', 'excited', 'refreshing', 'case', 'pretty', 'well', 'staked', 'around', '2:30pm', 'almond', 'croissant', 'crying', 'name', 'eat', 'megan', 'eat', 'happily', 'obliged', 'devoured', 'walking', 'train', 'let', 'known', 'best', 'almond', 'croissant', 'life', 'thus', 'far', 'good', 'size', 'possibly', 'enough', 'two', 'almond', 'filling', 'exquisite', 'tastes', 'like', 'may', 'cointreau', 'liquor', 'maybe', 'triple', 'sec', 'point', 'get', 'almond', 'croissant', 'tastebuds', 'sing']","(2280,[3,7,28,39,55,77,209,228,270,310,330,334,337,346,386,477,488,520,547,552,573,582,611,625,664,665,668,673,690,787,866,925,985,1011,1014,1017,1055,1067,1068,1081,1092,1098,1100,1153,1192,1230,1364,1408,1454,1478,1490,1575,1613,1626,1684,1774,1821,1822,1869,1877,1910,1920,1948,1964,2017,2062,2172,2180,2279],[1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,7,28,39,55,77,209,228,270,310,330,334,337,346,386,477,488,520,547,552,573,582,611,625,664,665,668,673,690,787,866,925,985,1011,1014,1017,1055,1067,1068,1081,1092,1098,1100,1153,1192,1230,1364,1408,1454,1478,1490,1575,1613,1626,1684,1774,1821,1822,1869,1877,1910,1920,1948,1964,2017,2062,2172,2180,2279],[1.6431489697764121,4.505349850705881,3.0012724539296065,1.4608274129824574,5.79182387654356,8.199769485195432,3.8122026701459353,3.8122026701459353,3.4067375620377707,2.800601758467455,4.505349850705881,7.178118237663451,2.800601758467455,3.2525868822105126,4.099884742597716,1.7972996496036704,1.0713626462207342,3.11905548958599,2.063002815336676,4.505349850705881,3.4067375620377707,3.4067375620377707,2.800601758467455,3.2525868822105126,4.505349850705881,1.9026601652614965,4.099884742597716,4.851816618052089,1.5349353851361793,4.505349850705881,3.5890591188317256,3.2525868822105126,6.505173764421025,2.800601758467455,3.8122026701459353,2.633547673804289,2.800601758467455,4.6048061554085375,2.633547673804289,4.505349850705881,3.5890591188317256,4.099884742597716,3.4067375620377707,2.89591193827178,4.505349850705881,4.505349850705881,3.5890591188317256,2.633547673804289,4.099884742597716,3.2525868822105126,3.5890591188317256,4.099884742597716,4.505349850705881,3.11905548958599,3.5890591188317256,2.800601758467455,3.8122026701459353,4.099884742597716,4.099884742597716,2.5594397016505672,3.4067375620377707,3.0012724539296065,1.0088422892394002,8.61589837416961,2.89591193827178,3.5890591188317256,3.5890591188317256,4.505349850705881,3.11905548958599])",3.1748565307432797
17,17,excellent crepes great atmosphere 5 star service large menu great for a afternoon snack or breakfast opens at 7 am everyday ,"['excellent', 'crepes', 'great', 'atmosphere', '5', 'star', 'service', 'large', 'menu', 'great', 'for', 'a', 'afternoon', 'snack', 'or', 'breakfast', 'opens', 'at', '7', 'am', 'everyday']","['excellent', 'crepes', 'great', 'atmosphere', '5', 'star', 'service', 'large', 'menu', 'great', 'afternoon', 'snack', 'breakfast', 'opens', '7', 'everyday']","(2280,[260,610,611,742,881,1200,1203,1473,1553,1569,1626,1919,1959,1961,2024],[2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[260,610,611,742,881,1200,1203,1473,1553,1569,1626,1919,1959,1961,2024],[2.7397112695534616,3.5890591188317256,2.800601758467455,3.5890591188317256,2.5594397016505672,4.099884742597716,4.505349850705881,4.505349850705881,1.5875791186216013,2.7135903814778253,3.11905548958599,2.800601758467455,2.5594397016505672,3.8122026701459353,2.308125273369661])",2.9555656127914656
18,18,reasonably priced delicious food and a great atmosphere we did not wait long to order or get our food you can dine in or carry out summer they have porch seating to eat outside i used the yelp check in deal to try their macaroons and it was very tasty staff was friendly and helpful with recommendations and questions i would recommend this place ,"['reasonably', 'priced', 'delicious', 'food', 'and', 'a', 'great', 'atmosphere', 'we', 'did', 'not', 'wait', 'long', 'to', 'order', 'or', 'get', 'our', 'food', 'you', 'can', 'dine', 'in', 'or', 'carry', 'out', 'summer', 'they', 'have', 'porch', 'seating', 'to', 'eat', 'outside', 'i', 'used', 'the', 'yelp', 'check', 'in', 'deal', 'to', 'try', 'their', 'macaroons', 'and', 'it', 'was', 'very', 'tasty', 'staff', 'was', 'friendly', 'and', 'helpful', 'with', 'recommendations', 'and', 'questions', 'i', 'would', 'recommend', 'this', 'place']","['reasonably', 'priced', 'delicious', 'food', 'great', 'atmosphere', 'wait', 'long', 'order', 'get', 'food', 'dine', 'carry', 'summer', 'porch', 'seating', 'eat', 'outside', 'used', 'yelp', 'check', 'deal', 'try', 'macaroons', 'tasty', 'staff', 'friendly', 'helpful', 'recommendations', 'questions', 'recommend', 'place']","(2280,[29,36,39,201,260,353,465,553,673,762,891,1102,1173,1213,1331,1414,1450,1494,1559,1837,1890,1927,1998,2024,2031,2076,2119,2125,2221,2276],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,36,39,201,260,353,465,553,673,762,891,1102,1173,1213,1331,1414,1450,1494,1559,1837,1890,1927,1998,2024,2031,2076,2119,2125,2221,2276],[1.5875791186216013,3.11905548958599,1.4608274129824574,1.7019894697993454,1.3698556347767308,3.5890591188317256,1.3483494295557672,3.11905548958599,2.4259083090260445,2.2027647577118348,3.11905548958599,4.099884742597716,3.7325850421812437,1.7327611284660993,3.5890591188317256,3.5890591188317256,2.800601758467455,2.2027647577118348,2.1539745935424026,3.11905548958599,4.099884742597716,4.099884742597716,2.7135903814778253,4.616250546739322,1.0241097613701886,2.7135903814778253,1.055362304874293,2.633547673804289,2.2027647577118348,4.505349850705881])",2.5539868941761426
19,19,what a little gem not only is the atmosphere authentically french but so is the food from the croissants to the roulades and the fantastic breads la fournette is one of my favorite cafés anywhere i recommend starting your day with a café au lait and a pastry i almost always take home one of their signature miche bread loaves the sourdough flavor is incredible intelligentsia coffee is served here ,"['what', 'a', 'little', 'gem', 'not', 'only', 'is', 'the', 'atmosphere', 'authentically', 'french', 'but', 'so', 'is', 'the', 'food', 'from', 'the', 'croissants', 'to', 'the', 'roulades', 'and', 'the', 'fantastic', 'breads', 'la', 'fournette', 'is', 'one', 'of', 'my', 'favorite', 'cafés', 'anywhere', 'i', 'recommend', 'starting', 'your', 'day', 'with', 'a', 'café', 'au', 'lait', 'and', 'a', 'pastry', 'i', 'almost', 'always', 'take', 'home', 'one', 'of', 'their', 'signature', 'miche', 'bread', 'loaves', 'the', 'sourdough', 'flavor', 'is', 'incredible', 'intelligentsia', 'coffee', 'is', 'served', 'here']","['little', 'gem', 'atmosphere', 'authentically', 'french', 'food', 'croissants', 'roulades', 'fantastic', 'breads', 'la', 'fournette', 'one', 'favorite', 'cafés', 'anywhere', 'recommend', 'starting', 'day', 'café', 'au', 'lait', 'pastry', 'almost', 'always', 'take', 'home', 'one', 'signature', 'miche', 'bread', 'loaves', 'sourdough', 'flavor', 'incredible', 'intelligentsia', 'coffee', 'served']","(2280,[4,339,357,365,547,606,665,744,776,886,925,1015,1046,1055,1109,1173,1176,1213,1225,1231,1375,1404,1532,1833,1860,1871,1948,1977,2024,2116,2161,2171,2191,2205,2221,2236],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[4,339,357,365,547,606,665,744,776,886,925,1015,1046,1055,1109,1173,1176,1213,1225,1231,1375,1404,1532,1833,1860,1871,1948,1977,2024,2116,2161,2171,2191,2205,2221,2236],[4.505349850705881,2.5594397016505672,3.5890591188317256,3.0012724539296065,2.063002815336676,1.6721365066496643,1.9026601652614965,3.4067375620377707,2.800601758467455,4.505349850705881,3.2525868822105126,3.4067375620377707,3.8122026701459353,2.800601758467455,3.4067375620377707,3.7325850421812437,3.2525868822105126,1.7327611284660993,3.4067375620377707,1.9404004932443437,2.4259083090260445,3.0698707702723587,3.4067375620377707,1.7972996496036704,2.5594397016505672,1.2282051177137039,1.0088422892394002,1.7972996496036704,2.308125273369661,3.0012724539296065,4.505349850705881,2.308125273369661,4.099884742597716,1.9404004932443437,2.2027647577118348,4.099884742597716])",2.6976041569286764
20,20,was treated to really great coffee and delicious almond croissant after hitting up a farmer's market cute decor and ambience will definitely need to come back ,"['was', 'treated', 'to', 'really', 'great', 'coffee', 'and', 'delicious', 'almond', 'croissant', 'after', 'hitting', 'up', 'a', ""farmer's"", 'market', 'cute', 'decor', 'and', 'ambience', 'will', 'definitely', 'need', 'to', 'come', 'back']","['treated', 'really', 'great', 'coffee', 'delicious', 'almond', 'croissant', 'hitting', ""farmer's"", 'market', 'cute', 'decor', 'ambience', 'definitely', 'need', 'come', 'back']","(2280,[170,260,465,473,499,874,949,1030,1067,1608,1627,1777,1871,1964,2030,2084,2125],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[170,260,465,473,499,874,949,1030,1067,1608,1627,1777,1871,1964,2030,2084,2125],[3.8122026701459353,1.3698556347767308,1.3483494295557672,4.099884742597716,2.3652836872096095,2.2027647577118348,1.8662925210906218,1.5875791186216013,1.5349353851361793,4.505349850705881,4.505349850705881,2.89591193827178,1.2282051177137039,2.1539745935424026,1.7327611284660993,2.4259083090260445,2.633547673804289])",2.4863621417107105
