Department,date,year,MonthN,WeekD,SEASONAL,DAY_PART,Quantity,Net Total,Avg Sale per Product
Bread,6/10/18,2018,6,Sun,Hot Season,03-Early Evening,4,14.5,3.625
Bread,6/11/18,2018,6,Mon,Hot Season,01-Morning,8,30.5,3.8125
Bread,6/11/18,2018,6,Mon,Hot Season,02-Afternoon,32,116.5,3.640625
Bread,6/11/18,2018,6,Mon,Hot Season,03-Early Evening,22,76.8,3.490909091
Bread,6/11/18,2018,6,Mon,Hot Season,04-Evening,6,21,3.5
Bread,6/12/18,2018,6,Tue,Hot Season,01-Morning,15,58.25,3.883333333
Bread,6/12/18,2018,6,Tue,Hot Season,02-Afternoon,22,94.33,4.287727273
Bread,6/12/18,2018,6,Tue,Hot Season,03-Early Evening,23,97.15,4.223913043
Bread,6/12/18,2018,6,Tue,Hot Season,04-Evening,5,16.1,3.22
Bread,6/13/18,2018,6,Wed,Hot Season,01-Morning,22,83,3.772727273
Bread,6/13/18,2018,6,Wed,Hot Season,02-Afternoon,24,80.5,3.354166667
Bread,6/13/18,2018,6,Wed,Hot Season,03-Early Evening,21,82.65,3.935714286
Bread,6/13/18,2018,6,Wed,Hot Season,04-Evening,5,21.5,4.3
Bread,6/14/18,2018,6,Thu,Hot Season,01-Morning,16,62.5,3.90625
Bread,6/14/18,2018,6,Thu,Hot Season,02-Afternoon,26,136.6,5.253846154
Bread,6/14/18,2018,6,Thu,Hot Season,03-Early Evening,14,59.5,4.25
Bread,6/14/18,2018,6,Thu,Hot Season,04-Evening,3,13.3,4.433333333
Bread,6/15/18,2018,6,Fri,Hot Season,01-Morning,21,92.3,4.395238095
Bread,6/15/18,2018,6,Fri,Hot Season,02-Afternoon,28,112.8,4.028571429
Bread,6/15/18,2018,6,Fri,Hot Season,03-Early Evening,15,64.8,4.32
Bread,6/15/18,2018,6,Fri,Hot Season,04-Evening,6,20,3.333333333
Bread,6/16/18,2018,6,Sat,Hot Season,01-Morning,35,129.45,3.698571429
Bread,6/16/18,2018,6,Sat,Hot Season,02-Afternoon,18,92,5.111111111
Bread,6/16/18,2018,6,Sat,Hot Season,03-Early Evening,9,36,4
Bread,6/16/18,2018,6,Sat,Hot Season,04-Evening,2,4.5,2.25
Bread,6/17/18,2018,6,Sun,Hot Season,01-Morning,29,119.4,4.117241379
Bread,6/17/18,2018,6,Sun,Hot Season,02-Afternoon,26,110.5,4.25
Bread,6/17/18,2018,6,Sun,Hot Season,03-Early Evening,5,17.5,3.5
Bread,6/18/18,2018,6,Mon,Hot Season,01-Morning,10,44,4.4
Bread,6/18/18,2018,6,Mon,Hot Season,02-Afternoon,11,43.5,3.954545455
Bread,6/18/18,2018,6,Mon,Hot Season,03-Early Evening,16,64.9,4.05625
Bread,6/18/18,2018,6,Mon,Hot Season,04-Evening,2,6,3
Bread,6/19/18,2018,6,Tue,Hot Season,01-Morning,10,36.15,3.615
Bread,6/19/18,2018,6,Tue,Hot Season,02-Afternoon,18,86.35,4.797222222
Bread,6/19/18,2018,6,Tue,Hot Season,03-Early Evening,11,45.65,4.15
Bread,6/19/18,2018,6,Tue,Hot Season,04-Evening,2,6.5,3.25
Bread,6/20/18,2018,6,Wed,Hot Season,01-Morning,12,45.5,3.791666667
Bread,6/20/18,2018,6,Wed,Hot Season,02-Afternoon,25,87.65,3.506
Bread,6/20/18,2018,6,Wed,Hot Season,03-Early Evening,11,55.5,5.045454545
Bread,6/20/18,2018,6,Wed,Hot Season,04-Evening,2,7,3.5
Bread,6/21/18,2018,6,Thu,Hot Season,01-Morning,16,71.65,4.478125
Bread,6/21/18,2018,6,Thu,Hot Season,02-Afternoon,18,74.3,4.127777778
Bread,6/21/18,2018,6,Thu,Hot Season,03-Early Evening,11,40.5,3.681818182
Bread,6/21/18,2018,6,Thu,Hot Season,04-Evening,7,27.8,3.971428571
Bread,6/22/18,2018,6,Fri,Hot Season,01-Morning,9,40,4.444444444
Bread,6/22/18,2018,6,Fri,Hot Season,02-Afternoon,23,95.8,4.165217391
Bread,6/22/18,2018,6,Fri,Hot Season,03-Early Evening,12,47.65,3.970833333
Bread,6/22/18,2018,6,Fri,Hot Season,04-Evening,4,14.5,3.625
Bread,6/23/18,2018,6,Sat,Hot Season,01-Morning,40,161,4.025
Bread,6/23/18,2018,6,Sat,Hot Season,02-Afternoon,29,103.8,3.579310345
Bread,6/23/18,2018,6,Sat,Hot Season,03-Early Evening,8,31,3.875
Bread,6/23/18,2018,6,Sat,Hot Season,04-Evening,2,6,3
Bread,6/24/18,2018,6,Sun,Hot Season,01-Morning,28,112.65,4.023214286
Bread,6/24/18,2018,6,Sun,Hot Season,02-Afternoon,14,57.15,4.082142857
Bread,6/24/18,2018,6,Sun,Hot Season,03-Early Evening,1,10,10
Bread,6/25/18,2018,6,Mon,Hot Season,01-Morning,13,47.15,3.626923077
Bread,6/25/18,2018,6,Mon,Hot Season,02-Afternoon,19,74,3.894736842
Bread,6/25/18,2018,6,Mon,Hot Season,03-Early Evening,14,50,3.571428571
Bread,6/25/18,2018,6,Mon,Hot Season,04-Evening,5,13,2.6
Bread,6/26/18,2018,6,Tue,Hot Season,01-Morning,17,60.5,3.558823529
Bread,6/26/18,2018,6,Tue,Hot Season,02-Afternoon,11,37.5,3.409090909
Bread,6/26/18,2018,6,Tue,Hot Season,03-Early Evening,12,45.65,3.804166667
Bread,6/26/18,2018,6,Tue,Hot Season,04-Evening,5,22.6,4.52
Bread,6/27/18,2018,6,Wed,Hot Season,01-Morning,20,67.5,3.375
Bread,6/27/18,2018,6,Wed,Hot Season,02-Afternoon,12,46.5,3.875
Bread,6/27/18,2018,6,Wed,Hot Season,03-Early Evening,10,40.5,4.05
Bread,6/27/18,2018,6,Wed,Hot Season,04-Evening,4,14.5,3.625
Bread,6/28/18,2018,6,Thu,Hot Season,01-Morning,16,62.65,3.915625
Bread,6/28/18,2018,6,Thu,Hot Season,02-Afternoon,11,43.5,3.954545455
Bread,6/28/18,2018,6,Thu,Hot Season,03-Early Evening,16,58,3.625
Bread,6/28/18,2018,6,Thu,Hot Season,04-Evening,3,8.5,2.833333333
Bread,6/29/18,2018,6,Fri,Hot Season,01-Morning,21,100.65,4.792857143
Bread,6/29/18,2018,6,Fri,Hot Season,02-Afternoon,11,40,3.636363636
Bread,6/29/18,2018,6,Fri,Hot Season,03-Early Evening,6,23.5,3.916666667
Bread,6/29/18,2018,6,Fri,Hot Season,04-Evening,5,18.5,3.7
Bread,6/30/18,2018,6,Sat,Hot Season,01-Morning,28,127,4.535714286
Bread,6/30/18,2018,6,Sat,Hot Season,02-Afternoon,15,63,4.2
Bread,7/1/18,2018,7,Sun,Hot Season,01-Morning,33,134.85,4.086363636
Bread,7/1/18,2018,7,Sun,Hot Season,02-Afternoon,16,58.15,3.634375
Bread,7/2/18,2018,7,Mon,Hot Season,01-Morning,15,64,4.266666667
Bread,7/2/18,2018,7,Mon,Hot Season,02-Afternoon,22,92,4.181818182
Bread,7/2/18,2018,7,Mon,Hot Season,03-Early Evening,10,32.65,3.265
Bread,7/2/18,2018,7,Mon,Hot Season,04-Evening,2,5,2.5
Bread,7/3/18,2018,7,Tue,Hot Season,01-Morning,18,76,4.222222222
Bread,7/3/18,2018,7,Tue,Hot Season,02-Afternoon,22,103.5,4.704545455
Bread,7/3/18,2018,7,Tue,Hot Season,03-Early Evening,17,58.15,3.420588235
Bread,7/3/18,2018,7,Tue,Hot Season,04-Evening,2,6,3
Bread,7/4/18,2018,7,Wed,Hot Season,01-Morning,22,102.5,4.659090909
Bread,7/4/18,2018,7,Wed,Hot Season,02-Afternoon,4,17.5,4.375
Bread,7/5/18,2018,7,Thu,Hot Season,01-Morning,17,69.15,4.067647059
Bread,7/5/18,2018,7,Thu,Hot Season,02-Afternoon,11,52,4.727272727
Bread,7/5/18,2018,7,Thu,Hot Season,03-Early Evening,7,30,4.285714286
Bread,7/5/18,2018,7,Thu,Hot Season,04-Evening,4,14.15,3.5375
Bread,7/6/18,2018,7,Fri,Hot Season,01-Morning,13,40.15,3.088461538
Bread,7/6/18,2018,7,Fri,Hot Season,02-Afternoon,23,109.65,4.767391304
Bread,7/6/18,2018,7,Fri,Hot Season,03-Early Evening,12,41.5,3.458333333
Bread,7/6/18,2018,7,Fri,Hot Season,04-Evening,3,12.5,4.166666667
Bread,7/7/18,2018,7,Sat,Hot Season,01-Morning,35,148.4,4.24
Bread,7/7/18,2018,7,Sat,Hot Season,02-Afternoon,17,61.5,3.617647059
Bread,7/7/18,2018,7,Sat,Hot Season,03-Early Evening,9,43.4,4.822222222
Bread,7/8/18,2018,7,Sun,Hot Season,01-Morning,23,97.3,4.230434783
Bread,7/8/18,2018,7,Sun,Hot Season,02-Afternoon,25,99,3.96
Bread,7/9/18,2018,7,Mon,Hot Season,01-Morning,14,49.3,3.521428571
Bread,7/9/18,2018,7,Mon,Hot Season,02-Afternoon,18,71.45,3.969444444
Bread,7/9/18,2018,7,Mon,Hot Season,03-Early Evening,13,49.95,3.842307692
Bread,7/9/18,2018,7,Mon,Hot Season,04-Evening,4,17.5,4.375
Bread,7/10/18,2018,7,Tue,Hot Season,01-Morning,14,49.65,3.546428571
Bread,7/10/18,2018,7,Tue,Hot Season,02-Afternoon,13,52.5,4.038461538
Bread,7/10/18,2018,7,Tue,Hot Season,03-Early Evening,10,37.85,3.785
Bread,7/10/18,2018,7,Tue,Hot Season,04-Evening,5,15.5,3.1
Bread,7/11/18,2018,7,Wed,Hot Season,01-Morning,12,45,3.75
Bread,7/11/18,2018,7,Wed,Hot Season,02-Afternoon,13,56.5,4.346153846
Bread,7/11/18,2018,7,Wed,Hot Season,03-Early Evening,14,52.65,3.760714286
Bread,7/11/18,2018,7,Wed,Hot Season,04-Evening,6,19,3.166666667
Bread,7/12/18,2018,7,Thu,Hot Season,01-Morning,11,41,3.727272727
Bread,7/12/18,2018,7,Thu,Hot Season,02-Afternoon,23,104.25,4.532608696
Bread,7/12/18,2018,7,Thu,Hot Season,03-Early Evening,11,39,3.545454545
Bread,7/12/18,2018,7,Thu,Hot Season,04-Evening,6,17,2.833333333
Bread,7/13/18,2018,7,Fri,Hot Season,01-Morning,13,64.5,4.961538462
Bread,7/13/18,2018,7,Fri,Hot Season,02-Afternoon,19,84.3,4.436842105
Bread,7/13/18,2018,7,Fri,Hot Season,03-Early Evening,15,81.9,5.46
Bread,7/13/18,2018,7,Fri,Hot Season,04-Evening,26,117.5,4.519230769
Bread,7/14/18,2018,7,Sat,Hot Season,01-Morning,47,210.15,4.471276596
Bread,7/14/18,2018,7,Sat,Hot Season,02-Afternoon,40,176.15,4.40375
Bread,7/14/18,2018,7,Sat,Hot Season,03-Early Evening,15,75.11,5.007333333
Bread,7/14/18,2018,7,Sat,Hot Season,04-Evening,2,6,3
Bread,7/15/18,2018,7,Sun,Hot Season,01-Morning,36,150.5,4.180555556
Bread,7/15/18,2018,7,Sun,Hot Season,02-Afternoon,34,141.75,4.169117647
Bread,7/16/18,2018,7,Mon,Hot Season,01-Morning,7,25.5,3.642857143
Bread,7/16/18,2018,7,Mon,Hot Season,02-Afternoon,12,47.75,3.979166667
Bread,7/16/18,2018,7,Mon,Hot Season,03-Early Evening,7,30,4.285714286
Bread,7/16/18,2018,7,Mon,Hot Season,04-Evening,2,7,3.5
Bread,7/17/18,2018,7,Tue,Hot Season,01-Morning,14,48.5,3.464285714
Bread,7/17/18,2018,7,Tue,Hot Season,02-Afternoon,15,49.5,3.3
Bread,7/17/18,2018,7,Tue,Hot Season,03-Early Evening,14,54.5,3.892857143
Bread,7/17/18,2018,7,Tue,Hot Season,04-Evening,6,19.65,3.275
Bread,7/18/18,2018,7,Wed,Hot Season,01-Morning,16,60,3.75
Bread,7/18/18,2018,7,Wed,Hot Season,02-Afternoon,14,54.15,3.867857143
Bread,7/18/18,2018,7,Wed,Hot Season,03-Early Evening,8,27.5,3.4375
Bread,7/18/18,2018,7,Wed,Hot Season,04-Evening,4,16.5,4.125
Bread,7/19/18,2018,7,Thu,Hot Season,01-Morning,10,48.5,4.85
Bread,7/19/18,2018,7,Thu,Hot Season,02-Afternoon,23,90.8,3.947826087
Bread,7/19/18,2018,7,Thu,Hot Season,03-Early Evening,11,41.5,3.772727273
Bread,7/19/18,2018,7,Thu,Hot Season,04-Evening,4,10.5,2.625
Bread,7/20/18,2018,7,Fri,Hot Season,01-Morning,25,108,4.32
Bread,7/20/18,2018,7,Fri,Hot Season,02-Afternoon,17,66,3.882352941
Bread,7/20/18,2018,7,Fri,Hot Season,03-Early Evening,12,47.5,3.958333333
Bread,7/20/18,2018,7,Fri,Hot Season,04-Evening,6,34.5,5.75
Bread,7/21/18,2018,7,Sat,Hot Season,01-Morning,42,186.5,4.44047619
Bread,7/21/18,2018,7,Sat,Hot Season,02-Afternoon,19,86.95,4.576315789
Bread,7/21/18,2018,7,Sat,Hot Season,03-Early Evening,10,34.5,3.45
Bread,7/21/18,2018,7,Sat,Hot Season,04-Evening,1,3.5,3.5
Bread,7/22/18,2018,7,Sun,Hot Season,01-Morning,27,196,7.259259259
Bread,7/22/18,2018,7,Sun,Hot Season,02-Afternoon,21,77,3.666666667
Bread,7/23/18,2018,7,Mon,Hot Season,01-Morning,11,38.5,3.5
Bread,7/23/18,2018,7,Mon,Hot Season,02-Afternoon,23,90.25,3.923913043
Bread,7/23/18,2018,7,Mon,Hot Season,03-Early Evening,16,59,3.6875
Bread,7/23/18,2018,7,Mon,Hot Season,04-Evening,7,23.45,3.35
Bread,7/24/18,2018,7,Tue,Hot Season,01-Morning,16,58.5,3.65625
Bread,7/24/18,2018,7,Tue,Hot Season,02-Afternoon,24,102,4.25
Bread,7/24/18,2018,7,Tue,Hot Season,03-Early Evening,15,53.15,3.543333333
Bread,7/24/18,2018,7,Tue,Hot Season,04-Evening,8,27,3.375
Bread,7/25/18,2018,7,Wed,Hot Season,01-Morning,12,52,4.333333333
Bread,7/25/18,2018,7,Wed,Hot Season,02-Afternoon,15,59.5,3.966666667
Bread,7/25/18,2018,7,Wed,Hot Season,03-Early Evening,10,36.8,3.68
Bread,7/25/18,2018,7,Wed,Hot Season,04-Evening,4,15,3.75
Bread,7/26/18,2018,7,Thu,Hot Season,01-Morning,17,66.5,3.911764706
Bread,7/26/18,2018,7,Thu,Hot Season,02-Afternoon,26,97.5,3.75
Bread,7/26/18,2018,7,Thu,Hot Season,03-Early Evening,10,35,3.5
Bread,7/26/18,2018,7,Thu,Hot Season,04-Evening,9,28.5,3.166666667
Bread,7/27/18,2018,7,Fri,Hot Season,01-Morning,24,104.16,4.34
Bread,7/27/18,2018,7,Fri,Hot Season,02-Afternoon,14,60.5,4.321428571
Bread,7/27/18,2018,7,Fri,Hot Season,03-Early Evening,18,72,4
Bread,7/27/18,2018,7,Fri,Hot Season,04-Evening,3,8.5,2.833333333
Bread,7/28/18,2018,7,Sat,Hot Season,01-Morning,42,207.5,4.94047619
Bread,7/28/18,2018,7,Sat,Hot Season,02-Afternoon,19,80,4.210526316
Bread,7/28/18,2018,7,Sat,Hot Season,03-Early Evening,10,40.5,4.05
Bread,7/29/18,2018,7,Sun,Hot Season,01-Morning,42,170,4.047619048
Bread,7/29/18,2018,7,Sun,Hot Season,02-Afternoon,26,139.8,5.376923077
Bread,7/30/18,2018,7,Mon,Hot Season,01-Morning,5,16.5,3.3
Bread,7/30/18,2018,7,Mon,Hot Season,02-Afternoon,20,80,4
Bread,7/30/18,2018,7,Mon,Hot Season,03-Early Evening,17,63.5,3.735294118
Bread,7/30/18,2018,7,Mon,Hot Season,04-Evening,7,24.5,3.5
Bread,7/31/18,2018,7,Tue,Hot Season,01-Morning,19,75.3,3.963157895
Bread,7/31/18,2018,7,Tue,Hot Season,02-Afternoon,16,64.15,4.009375
Bread,7/31/18,2018,7,Tue,Hot Season,03-Early Evening,10,39.5,3.95
Bread,7/31/18,2018,7,Tue,Hot Season,04-Evening,5,16,3.2
Bread,8/1/18,2018,8,Wed,Hot Season,01-Morning,15,53.75,3.583333333
Bread,8/1/18,2018,8,Wed,Hot Season,02-Afternoon,9,42.05,4.672222222
Bread,8/1/18,2018,8,Wed,Hot Season,03-Early Evening,17,70.5,4.147058824
Bread,8/1/18,2018,8,Wed,Hot Season,04-Evening,6,22,3.666666667
Bread,8/2/18,2018,8,Thu,Hot Season,01-Morning,16,62.3,3.89375
Bread,8/2/18,2018,8,Thu,Hot Season,02-Afternoon,8,30.25,3.78125
Bread,8/2/18,2018,8,Thu,Hot Season,03-Early Evening,9,30,3.333333333
Bread,8/2/18,2018,8,Thu,Hot Season,04-Evening,7,29.15,4.164285714
Bread,8/3/18,2018,8,Fri,Hot Season,01-Morning,15,56.95,3.796666667
Bread,8/3/18,2018,8,Fri,Hot Season,02-Afternoon,25,110.65,4.426
Bread,8/3/18,2018,8,Fri,Hot Season,03-Early Evening,14,53,3.785714286
Bread,8/3/18,2018,8,Fri,Hot Season,04-Evening,1,3.5,3.5
Bread,8/4/18,2018,8,Sat,Hot Season,01-Morning,39,188,4.820512821
Bread,8/4/18,2018,8,Sat,Hot Season,02-Afternoon,22,83,3.772727273
Bread,8/4/18,2018,8,Sat,Hot Season,03-Early Evening,7,32,4.571428571
Bread,8/5/18,2018,8,Sun,Hot Season,01-Morning,36,149.2,4.144444444
Bread,8/5/18,2018,8,Sun,Hot Season,02-Afternoon,10,32,3.2
Bread,8/5/18,2018,8,Sun,Hot Season,03-Early Evening,1,3.5,3.5
Bread,8/6/18,2018,8,Mon,Hot Season,01-Morning,18,71.15,3.952777778
Bread,8/6/18,2018,8,Mon,Hot Season,02-Afternoon,19,77.5,4.078947368
Bread,8/6/18,2018,8,Mon,Hot Season,03-Early Evening,10,38,3.8
Bread,8/6/18,2018,8,Mon,Hot Season,04-Evening,7,23.15,3.307142857
Bread,8/7/18,2018,8,Tue,Hot Season,01-Morning,16,70.9,4.43125
Bread,8/7/18,2018,8,Tue,Hot Season,02-Afternoon,14,51.5,3.678571429
Bread,8/7/18,2018,8,Tue,Hot Season,03-Early Evening,7,19,2.714285714
Bread,8/7/18,2018,8,Tue,Hot Season,04-Evening,6,25,4.166666667
Bread,8/8/18,2018,8,Wed,Hot Season,01-Morning,15,62.5,4.166666667
Bread,8/8/18,2018,8,Wed,Hot Season,02-Afternoon,14,48,3.428571429
Bread,8/8/18,2018,8,Wed,Hot Season,03-Early Evening,17,66.15,3.891176471
Bread,8/8/18,2018,8,Wed,Hot Season,04-Evening,5,23.5,4.7
Bread,8/9/18,2018,8,Thu,Hot Season,01-Morning,12,41,3.416666667
Bread,8/9/18,2018,8,Thu,Hot Season,02-Afternoon,14,64.75,4.625
Bread,8/9/18,2018,8,Thu,Hot Season,03-Early Evening,3,10.5,3.5
Bread,8/9/18,2018,8,Thu,Hot Season,04-Evening,3,13,4.333333333
Bread,8/10/18,2018,8,Fri,Hot Season,01-Morning,12,59.65,4.970833333
Bread,8/10/18,2018,8,Fri,Hot Season,02-Afternoon,22,96.15,4.370454545
Bread,8/10/18,2018,8,Fri,Hot Season,03-Early Evening,11,37,3.363636364
Bread,8/10/18,2018,8,Fri,Hot Season,04-Evening,5,21,4.2
Bread,8/11/18,2018,8,Sat,Hot Season,01-Morning,28,128.5,4.589285714
Bread,8/11/18,2018,8,Sat,Hot Season,02-Afternoon,21,89.65,4.269047619
Bread,8/11/18,2018,8,Sat,Hot Season,03-Early Evening,4,14.5,3.625
Bread,8/12/18,2018,8,Sun,Hot Season,01-Morning,29,127.5,4.396551724
Bread,8/12/18,2018,8,Sun,Hot Season,02-Afternoon,33,148.3,4.493939394
Bread,8/12/18,2018,8,Sun,Hot Season,03-Early Evening,1,3.5,3.5
Bread,8/13/18,2018,8,Mon,Hot Season,01-Morning,9,40.15,4.461111111
Bread,8/13/18,2018,8,Mon,Hot Season,02-Afternoon,15,57.5,3.833333333
Bread,8/13/18,2018,8,Mon,Hot Season,03-Early Evening,11,42.5,3.863636364
Bread,8/13/18,2018,8,Mon,Hot Season,04-Evening,1,3.6,3.6
Bread,8/14/18,2018,8,Tue,Hot Season,01-Morning,12,58.5,4.875
Bread,8/14/18,2018,8,Tue,Hot Season,02-Afternoon,25,121,4.84
Bread,8/14/18,2018,8,Tue,Hot Season,03-Early Evening,13,45.23,3.479230769
Bread,8/14/18,2018,8,Tue,Hot Season,04-Evening,6,20,3.333333333
Bread,8/15/18,2018,8,Wed,Hot Season,01-Morning,13,49.5,3.807692308
Bread,8/15/18,2018,8,Wed,Hot Season,02-Afternoon,17,64.5,3.794117647
Bread,8/15/18,2018,8,Wed,Hot Season,03-Early Evening,8,28.1,3.5125
Bread,8/15/18,2018,8,Wed,Hot Season,04-Evening,2,7,3.5
Bread,8/16/18,2018,8,Thu,Hot Season,01-Morning,12,49.5,4.125
Bread,8/16/18,2018,8,Thu,Hot Season,02-Afternoon,15,57.9,3.86
Bread,8/16/18,2018,8,Thu,Hot Season,03-Early Evening,12,46.5,3.875
Bread,8/16/18,2018,8,Thu,Hot Season,04-Evening,6,21.5,3.583333333
Bread,8/17/18,2018,8,Fri,Hot Season,01-Morning,14,66,4.714285714
Bread,8/17/18,2018,8,Fri,Hot Season,02-Afternoon,22,86.6,3.936363636
Bread,8/17/18,2018,8,Fri,Hot Season,03-Early Evening,12,47.33,3.944166667
Bread,8/17/18,2018,8,Fri,Hot Season,04-Evening,3,12,4
Bread,8/18/18,2018,8,Sat,Hot Season,01-Morning,39,184.3,4.725641026
Bread,8/18/18,2018,8,Sat,Hot Season,02-Afternoon,27,112.55,4.168518519
Bread,8/18/18,2018,8,Sat,Hot Season,03-Early Evening,7,24.65,3.521428571
Bread,8/19/18,2018,8,Sun,Hot Season,01-Morning,31,135,4.35483871
Bread,8/19/18,2018,8,Sun,Hot Season,02-Afternoon,23,99.5,4.326086957
Bread,8/20/18,2018,8,Mon,Hot Season,01-Morning,16,74,4.625
Bread,8/20/18,2018,8,Mon,Hot Season,02-Afternoon,16,63.25,3.953125
Bread,8/20/18,2018,8,Mon,Hot Season,03-Early Evening,17,71.65,4.214705882
Bread,8/20/18,2018,8,Mon,Hot Season,04-Evening,3,9.5,3.166666667
Bread,8/21/18,2018,8,Tue,Hot Season,01-Morning,24,100,4.166666667
Bread,8/21/18,2018,8,Tue,Hot Season,02-Afternoon,20,79,3.95
Bread,8/21/18,2018,8,Tue,Hot Season,03-Early Evening,13,50.15,3.857692308
Bread,8/21/18,2018,8,Tue,Hot Season,04-Evening,4,14.5,3.625
Bread,8/22/18,2018,8,Wed,Hot Season,01-Morning,15,67.16,4.477333333
Bread,8/22/18,2018,8,Wed,Hot Season,02-Afternoon,23,78,3.391304348
Bread,8/22/18,2018,8,Wed,Hot Season,03-Early Evening,13,46.5,3.576923077
Bread,8/22/18,2018,8,Wed,Hot Season,04-Evening,8,29.6,3.7
Bread,8/23/18,2018,8,Thu,Hot Season,01-Morning,12,46.8,3.9
Bread,8/23/18,2018,8,Thu,Hot Season,02-Afternoon,19,73.1,3.847368421
Bread,8/23/18,2018,8,Thu,Hot Season,03-Early Evening,13,55.97,4.305384615
Bread,8/23/18,2018,8,Thu,Hot Season,04-Evening,4,10,2.5
Bread,8/24/18,2018,8,Fri,Hot Season,01-Morning,22,78,3.545454545
Bread,8/24/18,2018,8,Fri,Hot Season,02-Afternoon,27,118.15,4.375925926
Bread,8/24/18,2018,8,Fri,Hot Season,03-Early Evening,11,44.95,4.086363636
Bread,8/24/18,2018,8,Fri,Hot Season,04-Evening,3,17.5,5.833333333
Bread,8/25/18,2018,8,Sat,Hot Season,01-Morning,49,184,3.755102041
Bread,8/25/18,2018,8,Sat,Hot Season,02-Afternoon,27,101.3,3.751851852
Bread,8/25/18,2018,8,Sat,Hot Season,03-Early Evening,4,14,3.5
Bread,8/25/18,2018,8,Sat,Hot Season,04-Evening,1,3.5,3.5
Bread,8/26/18,2018,8,Sun,Hot Season,01-Morning,37,167.5,4.527027027
Bread,8/26/18,2018,8,Sun,Hot Season,02-Afternoon,24,103.1,4.295833333
Bread,8/27/18,2018,8,Mon,Hot Season,01-Morning,13,45.65,3.511538462
Bread,8/27/18,2018,8,Mon,Hot Season,02-Afternoon,20,73.5,3.675
Bread,8/27/18,2018,8,Mon,Hot Season,03-Early Evening,10,40.55,4.055
Bread,8/27/18,2018,8,Mon,Hot Season,04-Evening,7,26.65,3.807142857
Bread,8/28/18,2018,8,Tue,Hot Season,01-Morning,24,103.55,4.314583333
Bread,8/28/18,2018,8,Tue,Hot Season,02-Afternoon,32,125.8,3.93125
Bread,8/28/18,2018,8,Tue,Hot Season,03-Early Evening,10,42.15,4.215
Bread,8/28/18,2018,8,Tue,Hot Season,04-Evening,9,34.95,3.883333333
Bread,8/29/18,2018,8,Wed,Hot Season,01-Morning,19,75.6,3.978947368
Bread,8/29/18,2018,8,Wed,Hot Season,02-Afternoon,34,136.15,4.004411765
Bread,8/29/18,2018,8,Wed,Hot Season,03-Early Evening,16,63.55,3.971875
Bread,8/29/18,2018,8,Wed,Hot Season,04-Evening,5,17.5,3.5
Bread,8/30/18,2018,8,Thu,Hot Season,01-Morning,16,75,4.6875
Bread,8/30/18,2018,8,Thu,Hot Season,02-Afternoon,28,100.65,3.594642857
Bread,8/30/18,2018,8,Thu,Hot Season,03-Early Evening,15,63.15,4.21
Bread,8/30/18,2018,8,Thu,Hot Season,04-Evening,5,18.33,3.666
Bread,8/31/18,2018,8,Fri,Hot Season,01-Morning,18,73.65,4.091666667
Bread,8/31/18,2018,8,Fri,Hot Season,02-Afternoon,28,104.35,3.726785714
Bread,8/31/18,2018,8,Fri,Hot Season,03-Early Evening,29,104.55,3.605172414
Bread,8/31/18,2018,8,Fri,Hot Season,04-Evening,8,42,5.25
Bread,9/1/18,2018,9,Sat,Cool Season,01-Morning,25,113.1,4.524
Bread,9/1/18,2018,9,Sat,Cool Season,02-Afternoon,38,149.06,3.922631579
Bread,9/1/18,2018,9,Sat,Cool Season,03-Early Evening,7,32.5,4.642857143
Bread,9/2/18,2018,9,Sun,Cool Season,01-Morning,34,142.31,4.185588235
Bread,9/2/18,2018,9,Sun,Cool Season,02-Afternoon,23,109,4.739130435
Bread,9/4/18,2018,9,Tue,Cool Season,01-Morning,15,57.45,3.83
Bread,9/4/18,2018,9,Tue,Cool Season,02-Afternoon,23,99.7,4.334782609
Bread,9/4/18,2018,9,Tue,Cool Season,03-Early Evening,28,111.1,3.967857143
Bread,9/4/18,2018,9,Tue,Cool Season,04-Evening,7,26.65,3.807142857
Bread,9/5/18,2018,9,Wed,Cool Season,01-Morning,14,60,4.285714286
Bread,9/5/18,2018,9,Wed,Cool Season,02-Afternoon,26,100.95,3.882692308
Bread,9/5/18,2018,9,Wed,Cool Season,03-Early Evening,10,37.5,3.75
Bread,9/5/18,2018,9,Wed,Cool Season,04-Evening,7,25,3.571428571
Bread,9/6/18,2018,9,Thu,Cool Season,01-Morning,12,54.5,4.541666667
Bread,9/6/18,2018,9,Thu,Cool Season,02-Afternoon,26,120.5,4.634615385
Bread,9/6/18,2018,9,Thu,Cool Season,03-Early Evening,24,99.3,4.1375
Bread,9/6/18,2018,9,Thu,Cool Season,04-Evening,9,41,4.555555556
Bread,9/7/18,2018,9,Fri,Cool Season,01-Morning,23,88,3.826086957
Bread,9/7/18,2018,9,Fri,Cool Season,02-Afternoon,22,90.65,4.120454545
Bread,9/7/18,2018,9,Fri,Cool Season,03-Early Evening,23,112,4.869565217
Bread,9/7/18,2018,9,Fri,Cool Season,04-Evening,2,8.5,4.25
Bread,9/8/18,2018,9,Sat,Cool Season,01-Morning,53,214.8,4.052830189
Bread,9/8/18,2018,9,Sat,Cool Season,02-Afternoon,32,139.95,4.3734375
Bread,9/8/18,2018,9,Sat,Cool Season,03-Early Evening,13,47.5,3.653846154
